Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2017-06-27,0.0031307686846512774,0.754296,-0.005276151278289689,0,0,97900.9999999993
2017-06-28,-0.0030673334753476174,0.7585529999999999,-0.0009109605465651062,0,0,97900.9999999993
2017-06-29,-0.0073181411847282885,0.766954,-0.0026107372133206087,0,0,97900.9999999993
2017-06-30,-0.009212912888972895,0.7696689999999999,0.0011369616749386659,0,0,97900.9999999993
2017-07-03,-0.006854533489246181,0.770737,-0.0006251307082443562,0,0,97900.9999999993
2017-07-04,-0.010443154665673526,0.7698050000000001,-0.007008865329789986,0,0,97900.9999999993
2017-07-05,-0.012641867634751867,0.773306,-0.011058055511406076,-1,-1000000,97900.9999999993
2017-07-06,-0.010729099146372325,0.7716529999999999,-0.009357836539782049,0,-1000000,99553.99999999943
2017-07-07,-0.008472642651872505,0.770505,-0.003801682482436609,1,0,100701.9999999993
2017-07-10,-0.013848514760870146,0.7763369999999999,-0.012232334673082747,-1,-1000000,100701.99999999942
2017-07-11,,,,0,-1000000,
2017-07-12,,0.7745449999999999,,0,-1000000,102493.99999999943
2017-07-13,,0.784326,,1,0,92712.9999999993
2017-07-14,,0.7857430000000001,,0,0,92712.9999999993
2017-07-17,,0.791027,,0,0,92712.9999999993
2017-07-18,,0.7875939999999999,,0,0,92712.9999999993
2017-07-19,,0.7916529999999999,,0,0,92712.9999999993
2017-07-20,,0.793651,,0,0,92712.9999999993
2017-07-21,,0.79389,,0,0,92712.9999999993
2017-07-24,,0.797798,,0,0,92712.9999999993
2017-07-25,,0.799655,,0,0,92712.9999999993
2017-07-26,,0.799584,,0,0,92712.9999999993
2017-07-27,,0.803084,,0,0,92712.9999999993
2017-07-28,,0.797461,,0,0,92712.9999999993
2017-07-31,,0.802478,,0,0,92712.9999999993
2017-08-01,,0.799552,,0,0,92712.9999999993
2017-08-02,,0.797035,,0,0,92712.9999999993
2017-08-03,,0.7954180000000001,,0,0,92712.9999999993
2017-08-04,,0.7956529999999999,,0,0,92712.9999999993
2017-08-07,,0.791077,,0,0,92712.9999999993
2017-08-08,,0.7889550000000001,,0,0,92712.9999999993
2017-08-09,,0.789216,,0,0,92712.9999999993
2017-08-10,,0.7876989999999999,,0,0,92712.9999999993
2017-08-11,,0.7849659999999999,,0,0,92712.9999999993
2017-08-14,,0.789042,,0,0,92712.9999999993
2017-08-15,,0.785601,,0,0,92712.9999999993
2017-08-16,,0.784135,,0,0,92712.9999999993
2017-08-17,,0.792111,,0,0,92712.9999999993
2017-08-18,,0.788395,,0,0,92712.9999999993
2017-08-21,,0.794553,,0,0,92712.9999999993
2017-08-22,,0.79628,,0,0,92712.9999999993
2017-08-23,,0.795842,,0,0,92712.9999999993
2017-08-24,,0.797238,,0,0,92712.9999999993
2017-08-25,,0.799175,,0,0,92712.9999999993
2017-08-28,,0.801809,,0,0,92712.9999999993
2017-08-29,,0.799092,,0,0,92712.9999999993
2017-08-30,,0.7990729999999999,,0,0,92712.9999999993
2017-08-31,,0.791929,,0,0,92712.9999999993
2017-09-01,,0.801796,,0,0,92712.9999999993
2017-09-04,,0.807852,,0,0,92712.9999999993
2017-09-05,,0.805614,,0,0,92712.9999999993
2017-09-06,,0.8085319999999999,,0,0,92712.9999999993
2017-09-07,,0.817448,,0,0,92712.9999999993
2017-09-08,,0.825852,,0,0,92712.9999999993
2017-09-11,,0.82295,,0,0,92712.9999999993
2017-09-12,,0.8259479999999999,,0,0,92712.9999999993
2017-09-13,,0.8214229999999999,,0,0,92712.9999999993
2017-09-14,,0.8217469999999999,,0,0,92712.9999999993
2017-09-15,,0.822166,,0,0,92712.9999999993
2017-09-18,,0.819807,,0,0,92712.9999999993
2017-09-19,,0.814326,,0,0,92712.9999999993
2017-09-20,,0.813689,,0,0,92712.9999999993
2017-09-21,,0.810018,,0,0,92712.9999999993
2017-09-22,,0.811431,,0,0,92712.9999999993
2017-09-25,,0.809979,,0,0,92712.9999999993
2017-09-26,,0.808394,,0,0,92712.9999999993
2017-09-27,,0.808819,,0,0,92712.9999999993
2017-09-28,,0.801179,,0,0,92712.9999999993
2017-09-29,,0.804098,,0,0,92712.9999999993
2017-10-02,,0.801719,,0,0,92712.9999999993
2017-10-03,,0.798913,,0,0,92712.9999999993
2017-10-04,,0.800628,,0,0,92712.9999999993
2017-10-05,,0.801346,,0,0,92712.9999999993
2017-10-06,,0.795621,,0,0,92712.9999999993
2017-10-09,,0.797683,,0,0,92712.9999999993
2017-10-10,,0.796635,,0,0,92712.9999999993
2017-10-11,,0.799488,,0,0,92712.9999999993
2017-10-12,,0.803316,,0,0,92712.9999999993
2017-10-13,,0.801603,,0,0,92712.9999999993
2017-10-16,,0.801475,,0,0,92712.9999999993
2017-10-17,,0.798531,,0,0,92712.9999999993
2017-10-18,,0.800128,,0,0,92712.9999999993
2017-10-19,,0.802195,,0,0,92712.9999999993
2017-10-20,,0.801237,,0,0,92712.9999999993
2017-10-23,,0.791327,,0,0,92712.9999999993
2017-10-24,,0.7912020000000001,,0,0,92712.9999999993
2017-10-25,,0.789204,,0,0,92712.9999999993
2017-10-26,,0.7816770000000001,,0,0,92712.9999999993
2017-10-27,,0.778331,,0,0,92712.9999999993
2017-10-30,,0.7793439999999999,,0,0,92712.9999999993
2017-10-31,,0.77977,,0,0,92712.9999999993
2017-11-01,,0.7757229999999999,,0,0,92712.9999999993
2017-11-02,,0.776741,,0,0,92712.9999999993
2017-11-03,,0.780792,,0,0,92712.9999999993
2017-11-06,,0.7836989999999999,,0,0,92712.9999999993
2017-11-07,,0.786559,,0,0,92712.9999999993
2017-11-08,,0.783613,,0,0,92712.9999999993
2017-11-09,,0.785682,,0,0,92712.9999999993
2017-11-10,,0.788749,,0,0,92712.9999999993
2017-11-13,,0.78791,,0,0,92712.9999999993
2017-11-14,,0.785133,,0,0,92712.9999999993
2017-11-15,,0.785238,,0,0,92712.9999999993
2017-11-16,,,,0,0,92712.9999999993
2017-11-17,,0.783828,,0,0,92712.9999999993
2017-11-20,,0.7817390000000001,,0,0,92712.9999999993
2017-11-21,,0.780439,,0,0,92712.9999999993
2017-11-22,,0.78284,,0,0,92712.9999999993
2017-11-23,,0.787092,,0,0,92712.9999999993
2017-11-24,,0.786621,,0,0,92712.9999999993
2017-11-27,,0.786535,,0,0,92712.9999999993
2017-11-28,,0.7837970000000001,,0,0,92712.9999999993
2017-11-29,,0.780354,,0,0,92712.9999999993
2017-11-30,,0.7774840000000001,,0,0,92712.9999999993
2017-12-01,,0.7757109999999999,,0,0,92712.9999999993
2017-12-04,,0.786281,,0,0,92712.9999999993
2017-12-05,,0.78883,,0,0,92712.9999999993
2017-12-06,,0.787774,,0,0,92712.9999999993
2017-12-07,,0.78205,,0,0,92712.9999999993
2017-12-08,,0.777726,,0,0,92712.9999999993
2017-12-11,,0.777605,,0,0,92712.9999999993
2017-12-12,,0.7780279999999999,,0,0,92712.9999999993
2017-12-13,,0.777122,,0,0,92712.9999999993
2017-12-14,,0.780275,,0,0,92712.9999999993
2017-12-15,,0.781586,,0,0,92712.9999999993
2017-12-18,,0.7767350000000001,,0,0,92712.9999999993
2017-12-19,,0.777309,,0,0,92712.9999999993
2017-12-20,,0.776506,,0,0,92712.9999999993
2017-12-21,,0.7796420000000001,,0,0,92712.9999999993
2017-12-22,,0.785176,,0,0,92712.9999999993
2017-12-25,,0.7857930000000001,,0,0,92712.9999999993
2017-12-26,,0.786442,,0,0,92712.9999999993
2017-12-27,,0.788208,,0,0,92712.9999999993
2017-12-28,,0.790533,,0,0,92712.9999999993
2017-12-29,,0.79583,,0,0,92712.9999999993
2018-01-01,,0.794862,,0,0,92712.9999999993
2018-01-02,,0.796495,,0,0,92712.9999999993
